geneID,Fst_p1_p2,Fst_p1_p3,Fst_p1_p4,Fst_p1_p5,Fst_p1_p6,Fst_p1_p7,Fst_p1_p8,Fst_p1_p9,Fst_p1_p10,Fst_p2_p3,Fst_p2_p4,Fst_p2_p5,Fst_p2_p6,Fst_p2_p7,Fst_p2_p8,Fst_p2_p9,Fst_p2_p10,Fst_p3_p4,Fst_p3_p5,Fst_p3_p6,Fst_p3_p7,Fst_p3_p8,Fst_p3_p9,Fst_p3_p10,Fst_p4_p5,Fst_p4_p6,Fst_p4_p7,Fst_p4_p8,Fst_p4_p9,Fst_p4_p10,Fst_p5_p6,Fst_p5_p7,Fst_p5_p8,Fst_p5_p9,Fst_p5_p10,Fst_p6_p7,Fst_p6_p8,Fst_p6_p9,Fst_p6_p10,Fst_p7_p8,Fst_p7_p9,Fst_p7_p10,Fst_p8_p9,Fst_p8_p10,Fst_p9_p10
52916,0.0137,0.0137,-0.0103,-0.0226,0.0542,-0.0231,-0.0226,-0.0263,-0.0226,-0.0263,-0.0205,-0.0062,-0.0171,0.0378,-0.0062,0.0137,-0.0062,-0.0205,-0.0062,-0.0171,0.0378,-0.0062,0.0137,-0.0062,-0.0219,0.0022,0.0068,-0.0219,-0.0103,-0.0219,0.0265,-0.0126,-0.0263,-0.0226,-0.0263,0.0848,0.0265,0.0542,0.0265,-0.0126,-0.0231,-0.0126,-0.0226,-0.0263,-0.0226
52924,0.0022,-0.0263,-0.0171,-0.0171,0.0265,0.0542,-0.0263,0.0022,0.0265,0.0022,-0.0205,-0.0205,-0.0219,-0.0103,0.0022,-0.0263,-0.0219,-0.0171,-0.0171,0.0265,0.0542,-0.0263,0.0022,0.0265,-0.0263,-0.0062,0.0137,-0.0171,-0.0205,-0.0062,-0.0062,0.0137,-0.0171,-0.0205,-0.0062,-0.0226,0.0265,-0.0219,-0.0263,0.0542,-0.0103,-0.0226,0.0022,0.0265,-0.0219
53003,-0.0234,0.0164,-0.015,-0.0234,-0.015,-0.015,-0.015,-0.0126,-0.0231,-0.0027,-0.0236,-0.0263,-0.0236,-0.0236,-0.0236,0.0026,-0.0141,-0.0159,-0.0027,-0.0159,-0.0159,-0.0159,0.0752,0.0421,-0.0236,-0.0263,-0.0263,-0.0263,0.0226,0,-0.0236,-0.0236,-0.0236,0.0026,-0.0141,-0.0263,-0.0263,0.0226,0,-0.0263,0.0226,0,0.0226,0,-0.0226
53347,-0.0234,0.0164,-0.0234,-0.0234,-0.015,-0.015,-0.0234,-0.0231,-0.0231,-0.0027,-0.0263,-0.0263,-0.0236,-0.0236,-0.0263,-0.0141,-0.0141,-0.0027,-0.0027,-0.0159,-0.0159,-0.0027,0.0421,0.0421,-0.0263,-0.0236,-0.0236,-0.0263,-0.0141,-0.0141,-0.0236,-0.0236,-0.0263,-0.0141,-0.0141,-0.0263,-0.0236,0,0,-0.0236,0,0,-0.0141,-0.0141,-0.0263
53359,-0.0171,-0.0263,-0.0171,-0.0171,0.0265,0.0542,-0.0263,0.0022,0.0265,-0.0171,-0.0263,-0.0263,-0.0062,0.0137,-0.0171,-0.0205,-0.0062,-0.0171,-0.0171,0.0265,0.0542,-0.0263,0.0022,0.0265,-0.0263,-0.0062,0.0137,-0.0171,-0.0205,-0.0062,-0.0062,0.0137,-0.0171,-0.0205,-0.0062,-0.0226,0.0265,-0.0219,-0.0263,0.0542,-0.0103,-0.0226,0.0022,0.0265,-0.0219
53596,-0.0234,0.067,-0.0234,-0.0017,-0.015,-0.015,-0.0234,-0.0234,-0.0231,0.038,-0.0263,-0.0156,-0.0236,-0.0236,-0.0263,-0.0263,-0.0141,0.038,-0.0032,0.0147,0.0147,0.038,0.038,0.1023,-0.0156,-0.0236,-0.0236,-0.0263,-0.0263,-0.0141,-0.0237,-0.0237,-0.0156,-0.0156,0.0188,-0.0263,-0.0236,-0.0236,0,-0.0236,-0.0236,0,-0.0263,-0.0141,-0.0141
53597,-0.0263,-0.0263,-0.0234,-0.0126,-0.0263,-0.0263,-0.0231,-0.0231,-0.0263,-0.0263,-0.0234,-0.0126,-0.0263,-0.0263,-0.0231,-0.0231,-0.0263,-0.0234,-0.0126,-0.0263,-0.0263,-0.0231,-0.0231,-0.0263,0.0026,-0.0234,-0.0234,-0.0141,-0.0141,-0.0234,-0.0126,-0.0126,-0.0226,-0.0226,-0.0126,-0.0263,-0.0231,-0.0231,-0.0263,-0.0231,-0.0231,-0.0263,-0.0263,-0.0231,-0.0231
53727,-0.0263,-0.0062,-0.0219,-0.0263,0.0265,-0.0226,-0.0126,-0.0226,-0.0263,-0.0062,-0.0219,-0.0263,0.0265,-0.0226,-0.0126,-0.0226,-0.0263,-0.0205,-0.0062,-0.0171,0.0137,0.0378,0.0137,-0.0062,-0.0219,0.0022,-0.0103,0.0068,-0.0103,-0.0219,0.0265,-0.0226,-0.0126,-0.0226,-0.0263,0.0542,0.0848,0.0542,0.0265,-0.0231,-0.0263,-0.0226,-0.0231,-0.0126,-0.0226
53894,-0.0171,-0.0263,-0.0263,-0.0171,-0.0171,nan,-0.0263,-0.0263,-0.0171,-0.0171,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0171,-0.0263,-0.0263,-0.0171,-0.0171,nan,-0.0263,-0.0263,-0.0171,-0.0171,-0.0171,nan,-0.0263,-0.0263,-0.0171,-0.0263,nan,-0.0171,-0.0171,-0.0263,nan,-0.0171,-0.0171,-0.0263,nan,nan,nan,-0.0263,-0.0171,-0.0171
54076,-0.0231,-0.0263,-0.0231,-0.0126,-0.0231,-0.0263,-0.0231,-0.0126,-0.0231,-0.0231,-0.0263,-0.0226,-0.0263,-0.0231,-0.0263,-0.0226,-0.0263,-0.0231,-0.0126,-0.0231,-0.0263,-0.0231,-0.0126,-0.0231,-0.0226,-0.0263,-0.0231,-0.0263,-0.0226,-0.0263,-0.0226,-0.0126,-0.0226,-0.0263,-0.0226,-0.0231,-0.0263,-0.0226,-0.0263,-0.0231,-0.0126,-0.0231,-0.0226,-0.0263,-0.0226
54181,-0.0231,-0.0263,-0.0231,-0.0126,-0.0231,-0.0263,-0.0231,-0.0126,-0.0126,-0.0231,-0.0263,-0.0226,-0.0263,-0.0231,-0.0263,-0.0226,-0.0226,-0.0231,-0.0126,-0.0231,-0.0263,-0.0231,-0.0126,-0.0126,-0.0226,-0.0263,-0.0231,-0.0263,-0.0226,-0.0226,-0.0226,-0.0126,-0.0226,-0.0263,-0.0263,-0.0231,-0.0263,-0.0226,-0.0226,-0.0231,-0.0126,-0.0126,-0.0226,-0.0226,-0.0263
54192,-0.0171,nan,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,nan,-0.0263,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,nan,nan,nan,nan,nan,nan,nan,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171
54307,-0.0263,-0.0263,nan,-0.0171,0.0022,0.0265,-0.0263,0.0022,-0.0171,-0.0263,nan,-0.0171,0.0022,0.0265,-0.0263,0.0022,-0.0171,nan,-0.0171,0.0022,0.0265,-0.0263,0.0022,-0.0171,nan,nan,nan,nan,nan,nan,-0.0205,-0.0062,-0.0171,-0.0205,-0.0263,-0.0219,0.0022,-0.0263,-0.0205,0.0265,-0.0219,-0.0062,0.0022,-0.0171,-0.0205
54369,-0.0171,-0.0263,-0.0171,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,-0.0171,-0.0263,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0171,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,nan,nan,-0.0171,-0.0171,-0.0263
54385,-0.0171,nan,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,nan,-0.0263,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,nan,nan,nan,nan,nan,nan,nan,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171
54405,-0.0171,nan,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,nan,-0.0263,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,nan,nan,nan,nan,nan,nan,nan,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171
54523,-0.0263,-0.0062,-0.0219,-0.0263,0.0265,-0.0226,-0.0126,-0.0226,-0.0263,-0.0062,-0.0219,-0.0263,0.0265,-0.0226,-0.0126,-0.0226,-0.0263,-0.0205,-0.0062,-0.0171,0.0137,0.0378,0.0137,-0.0062,-0.0219,0.0022,-0.0103,0.0068,-0.0103,-0.0219,0.0265,-0.0226,-0.0126,-0.0226,-0.0263,0.0542,0.0848,0.0542,0.0265,-0.0231,-0.0263,-0.0226,-0.0231,-0.0126,-0.0226
54553,-0.0263,0.0188,-0.0141,0,0,-0.0263,-0.0263,-0.0263,-0.0263,0.0188,-0.0141,0,0,-0.0263,-0.0263,-0.0263,-0.0263,-0.0156,-0.0237,-0.0237,0.0188,0.0188,0.0188,0.0188,-0.0236,-0.0236,-0.0141,-0.0141,-0.0141,-0.0141,-0.0263,0,0,0,0,0,0,0,0,-0.0263,-0.0263,-0.0263,-0.0263,-0.0263,-0.0263
54663,-0.0263,-0.0171,-0.0263,-0.0205,-0.0205,-0.0171,-0.0263,-0.0205,-0.0062,-0.0171,-0.0263,-0.0205,-0.0205,-0.0171,-0.0263,-0.0205,-0.0062,-0.0171,0.0022,0.0022,-0.0263,-0.0171,0.0022,0.0265,-0.0205,-0.0205,-0.0171,-0.0263,-0.0205,-0.0062,-0.0263,0.0022,-0.0205,-0.0263,-0.0219,0.0022,-0.0205,-0.0263,-0.0219,-0.0171,0.0022,0.0265,-0.0205,-0.0062,-0.0219
54817,-0.0239,-0.0032,-0.0161,-0.0032,-0.0263,-0.0263,-0.0161,-0.0237,-0.0239,-0.0091,-0.019,-0.0091,-0.0239,-0.0239,-0.019,-0.0239,-0.0263,-0.0237,-0.0263,-0.0032,-0.0032,-0.0237,-0.0159,-0.0091,-0.0237,-0.0161,-0.0161,-0.0263,-0.0237,-0.019,-0.0032,-0.0032,-0.0237,-0.0159,-0.0091,-0.0263,-0.0161,-0.0237,-0.0239,-0.0161,-0.0237,-0.0239,-0.0237,-0.019,-0.0239
54820,-0.0263,-0.0032,-0.0161,-0.0032,-0.0263,-0.0263,-0.0161,-0.0237,-0.0263,-0.0032,-0.0161,-0.0032,-0.0263,-0.0263,-0.0161,-0.0237,-0.0263,-0.0237,-0.0263,-0.0032,-0.0032,-0.0237,-0.0159,-0.0032,-0.0237,-0.0161,-0.0161,-0.0263,-0.0237,-0.0161,-0.0032,-0.0032,-0.0237,-0.0159,-0.0032,-0.0263,-0.0161,-0.0237,-0.0263,-0.0161,-0.0237,-0.0263,-0.0237,-0.0161,-0.0237
54866,-0.0234,-0.0263,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0141,-0.0234,-0.0126,-0.0126,-0.0231,-0.0017,-0.0231,-0.0126,-0.0231,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0141,-0.0263,-0.0226,0.0468,-0.0226,-0.0263,-0.0226,-0.0226,0.0468,-0.0226,-0.0263,-0.0226,0.0188,-0.0263,-0.0226,-0.0263,0.0188,0.0468,0.0188,-0.0226,-0.0263,-0.0226
54886,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0205,-0.0263,-0.0205,-0.0263,-0.0205,-0.0062,-0.0205,-0.0171,-0.0205,-0.0263,-0.0205,-0.0263,-0.0219,-0.0263,0.0022,-0.0205,-0.0263,-0.0205,-0.0062,-0.0205,-0.0171,-0.0205,-0.0263,-0.0219,-0.0263,0.0022,-0.0205,-0.0062,-0.0205,-0.0171,-0.0219,-0.0263,0.0022,-0.0219,0.0265,0.0022
54942,-0.0171,-0.0263,-0.0171,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,-0.0171,-0.0263,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0171,-0.0171,-0.0171,nan,-0.0263,-0.0171,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,-0.0171,-0.0263,-0.0263,nan,nan,nan,-0.0171,-0.0171,-0.0263
55034,-0.0234,-0.0263,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0141,-0.0234,-0.0126,-0.0126,-0.0231,-0.0017,-0.0231,-0.0126,-0.0231,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0141,-0.0263,-0.0226,0.0468,-0.0226,-0.0263,-0.0226,-0.0226,0.0468,-0.0226,-0.0263,-0.0226,0.0188,-0.0263,-0.0226,-0.0263,0.0188,0.0468,0.0188,-0.0226,-0.0263,-0.0226
55071,-0.0234,-0.0263,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0141,-0.0234,-0.0126,-0.0126,-0.0231,-0.0017,-0.0231,-0.0126,-0.0231,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0141,-0.0263,-0.0226,0.0468,-0.0226,-0.0263,-0.0226,-0.0226,0.0468,-0.0226,-0.0263,-0.0226,0.0188,-0.0263,-0.0226,-0.0263,0.0188,0.0468,0.0188,-0.0226,-0.0263,-0.0226
55081,-0.0234,-0.0263,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0141,-0.0234,-0.0126,-0.0126,-0.0231,-0.0017,-0.0231,-0.0126,-0.0231,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0141,-0.0263,-0.0226,0.0468,-0.0226,-0.0263,-0.0226,-0.0226,0.0468,-0.0226,-0.0263,-0.0226,0.0188,-0.0263,-0.0226,-0.0263,0.0188,0.0468,0.0188,-0.0226,-0.0263,-0.0226
55279,-0.0263,-0.0032,-0.0237,-0.0032,-0.0237,-0.0237,-0.0032,0.0152,-0.0017,-0.0032,-0.0237,-0.0032,-0.0237,-0.0237,-0.0032,0.0152,-0.0017,-0.0159,-0.0263,-0.0159,-0.0159,-0.0263,-0.0236,0.067,-0.0159,-0.0263,-0.0263,-0.0159,-0.0027,0.0164,-0.0159,-0.0159,-0.0263,-0.0236,0.067,-0.0263,-0.0159,-0.0027,0.0164,-0.0159,-0.0027,0.0164,-0.0236,0.067,0.0997
55307,-0.0263,-0.0263,-0.0263,-0.0171,0.0022,0.0542,-0.0263,0.0022,0.0265,-0.0263,-0.0263,-0.0171,0.0022,0.0542,-0.0263,0.0022,0.0265,-0.0263,-0.0171,0.0022,0.0542,-0.0263,0.0022,0.0265,-0.0171,0.0022,0.0542,-0.0263,0.0022,0.0265,-0.0205,0.0137,-0.0171,-0.0205,-0.0062,-0.0103,0.0022,-0.0263,-0.0219,0.0542,-0.0103,-0.0226,0.0022,0.0265,-0.0219
55513,-0.0234,-0.0263,-0.0141,-0.0141,-0.0141,-0.0156,-0.0141,0.0026,-0.0156,-0.0234,-0.0231,-0.0231,-0.0231,-0.0017,-0.0231,-0.0126,-0.0017,-0.0141,-0.0141,-0.0141,-0.0156,-0.0141,0.0026,-0.0156,-0.0263,-0.0263,0.0188,-0.0263,-0.0226,0.0188,-0.0263,0.0188,-0.0263,-0.0226,0.0188,0.0188,-0.0263,-0.0226,0.0188,0.0188,0.0468,-0.0263,-0.0226,0.0188,0.0468
55563,-0.0234,-0.0263,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0234,-0.0234,-0.0126,-0.0126,-0.0231,-0.0017,-0.0231,-0.0126,-0.0263,0.0026,0.0026,-0.0141,-0.0156,-0.0141,0.0026,-0.0234,-0.0263,-0.0226,0.0468,-0.0226,-0.0263,-0.0126,-0.0226,0.0468,-0.0226,-0.0263,-0.0126,0.0188,-0.0263,-0.0226,-0.0231,0.0188,0.0468,-0.0017,-0.0226,-0.0231,-0.0126
55699,-0.0171,nan,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,nan,-0.0263,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,nan,nan,nan,nan,nan,nan,nan,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0263,-0.0171
55711,-0.0263,-0.0141,-0.0231,0,0,-0.0226,-0.0231,0,0.0137,-0.0141,-0.0231,0,0,-0.0226,-0.0231,0,0.0137,-0.0234,-0.0236,-0.0236,0.0026,-0.0234,-0.0236,0.0656,-0.015,-0.015,-0.0126,-0.0263,-0.015,0.0378,-0.0263,0.0226,-0.015,-0.0263,0.0968,0.0226,-0.015,-0.0263,0.0968,-0.0126,0.0226,-0.0062,-0.015,0.0378,0.0968
55735,-0.0263,-0.0263,-0.0263,-0.0141,-0.0231,-0.0103,-0.0263,-0.0263,0.0542,-0.0263,-0.0263,-0.0141,-0.0231,-0.0103,-0.0263,-0.0263,0.0542,-0.0263,-0.0141,-0.0231,-0.0103,-0.0263,-0.0263,0.0542,-0.0141,-0.0231,-0.0103,-0.0263,-0.0263,0.0542,-0.0234,0.0284,-0.0141,-0.0141,0.118,0.0068,-0.0231,-0.0231,0.0848,-0.0103,-0.0103,0.0022,-0.0263,0.0542,0.0542
55818,-0.0126,-0.0231,-0.0231,-0.0126,-0.0231,-0.0017,0.0378,0.0068,-0.015,-0.0226,-0.0226,-0.0263,-0.0226,0.0468,-0.0062,-0.0219,0.0226,-0.0263,-0.0226,-0.0263,0.0188,0.0137,-0.0103,0,-0.0226,-0.0263,0.0188,0.0137,-0.0103,0,-0.0226,0.0468,-0.0062,-0.0219,0.0226,0.0188,0.0137,-0.0103,0,0.1313,0.0836,-0.0237,-0.0205,0.0968,0.0541
56319,-0.0263,nan,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0171,nan,nan,nan,nan,nan,nan,nan,-0.0171,-0.0263,-0.0171,-0.0263,-0.0263,-0.0263,-0.0171,-0.0263,-0.0171,-0.0171,-0.0171,-0.0171,-0.0263,-0.0263,-0.0263,-0.0171,-0.0171,-0.0171,-0.0263,-0.0263,-0.0263
56365,-0.0263,nan,-0.0062,-0.0171,0.004,-0.0193,-0.0206,0.0117,-0.0206,nan,-0.0062,-0.0171,0.004,-0.0193,-0.0206,0.0117,-0.0206,nan,nan,nan,nan,nan,nan,nan,0.0265,-0.0227,0.0081,-0.0133,-0.0021,-0.0133,0.0375,-0.0172,-0.0054,0.0363,-0.0054,0.012,-0.011,-0.0136,-0.011,-0.0206,0.0032,-0.0206,-0.0112,-0.0263,-0.0112
56414,-0.0263,nan,-0.0062,-0.0171,-0.0062,-0.0171,-0.0263,-0.0263,-0.0263,nan,-0.0062,-0.0171,-0.0062,-0.0171,-0.0263,-0.0263,-0.0263,nan,nan,nan,nan,nan,nan,nan,0.0265,-0.0263,0.0265,-0.0062,-0.0062,-0.0062,0.0265,-0.0263,-0.0171,-0.0171,-0.0171,0.0265,-0.0062,-0.0062,-0.0062,-0.0171,-0.0171,-0.0171,-0.0263,-0.0263,-0.0263
56629,-0.0263,-0.0263,nan,0.0022,0.0022,0.0265,-0.0263,0.0022,0.0022,-0.0263,nan,0.0022,0.0022,0.0265,-0.0263,0.0022,0.0022,nan,0.0022,0.0022,0.0265,-0.0263,0.0022,0.0022,nan,nan,nan,nan,nan,nan,-0.0263,-0.0219,0.0022,-0.0263,-0.0263,-0.0219,0.0022,-0.0263,-0.0263,0.0265,-0.0219,-0.0219,0.0022,0.0022,-0.0263
56712,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0022,-0.0171,0.0022,-0.0263,-0.0171,0.0265,0.0022,-0.0263,-0.0205,-0.0263,0.0022,-0.0205,-0.0219,-0.0263,0.0022,-0.0205,-0.0171,-0.0263,-0.0062,-0.0205,-0.0171,0.0022,-0.0205,-0.0219,-0.0263,0.0022,-0.0171,0.0265,0.0022,-0.0263,-0.0062,-0.0205,-0.0171,-0.0219,0.0265,0.0022
56766,-0.0263,-0.0226,-0.0103,-0.0263,0.0542,-0.0263,-0.0141,-0.0231,-0.0226,-0.0226,-0.0103,-0.0263,0.0542,-0.0263,-0.0141,-0.0231,-0.0226,-0.0219,-0.0226,0.0265,-0.0226,0.0026,-0.0126,-0.0263,-0.0103,0.0022,-0.0103,0.0284,0.0068,-0.0219,0.0542,-0.0263,-0.0141,-0.0231,-0.0226,0.0542,0.118,0.0848,0.0265,-0.0141,-0.0231,-0.0226,-0.0234,0.0026,-0.0126
56800,-0.0171,-0.0263,0.0022,-0.0171,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0171,-0.0205,-0.0263,-0.0263,nan,-0.0263,-0.0171,-0.0263,0.0022,-0.0171,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0205,-0.0205,nan,-0.0205,0.0022,-0.0205,-0.0263,nan,-0.0263,-0.0171,-0.0263,nan,-0.0263,-0.0171,-0.0263,nan,nan,nan,-0.0171,-0.0263,-0.0171
56888,0.0026,-0.0234,0.0284,-0.0141,-0.0141,-0.0027,0.0656,-0.0234,-0.0234,-0.0126,-0.0219,-0.0226,-0.0226,0.0752,-0.0062,-0.0126,-0.0126,0.0068,-0.0231,-0.0231,0.0164,0.0378,-0.0263,-0.0263,-0.0103,-0.0103,0.117,-0.0205,0.0068,0.0068,-0.0263,0.0421,0.0137,-0.0231,-0.0231,0.0421,0.0137,-0.0231,-0.0231,0.1692,0.0164,0.0164,0.0378,0.0378,-0.0263
56889,-0.0237,-0.0237,-0.0237,-0.0159,-0.0159,-0.0027,-0.0159,-0.0263,-0.0159,-0.0161,-0.0263,-0.0032,-0.0237,-0.0156,-0.0032,-0.0237,-0.0237,-0.0161,-0.0237,-0.0032,0.0152,-0.0237,-0.0237,-0.0032,-0.0032,-0.0237,-0.0156,-0.0032,-0.0237,-0.0237,0.0147,0.038,-0.0263,-0.0159,0.0147,-0.0236,0.0147,-0.0159,-0.0263,0.038,-0.0027,-0.0236,-0.0159,0.0147,-0.0159
56921,0.0265,-0.0062,-0.0219,-0.0219,0.0265,-0.0226,-0.0219,-0.0226,-0.0219,-0.0171,0.0022,0.0022,-0.0263,0.0542,0.0022,0.0542,0.0022,-0.0205,-0.0205,-0.0171,0.0137,-0.0205,0.0137,-0.0205,-0.0263,0.0022,-0.0103,-0.0263,-0.0103,-0.0263,0.0022,-0.0103,-0.0263,-0.0103,-0.0263,0.0542,0.0022,0.0542,0.0022,-0.0103,-0.0263,-0.0103,-0.0103,-0.0263,-0.0103
56931,-0.0237,-0.0237,-0.0237,-0.0159,-0.0159,-0.0027,-0.0159,-0.0263,-0.0159,-0.0161,-0.0263,-0.0032,-0.0237,-0.0156,-0.0032,-0.0237,-0.0237,-0.0161,-0.0237,-0.0032,0.0152,-0.0237,-0.0237,-0.0032,-0.0032,-0.0237,-0.0156,-0.0032,-0.0237,-0.0237,0.0147,0.038,-0.0263,-0.0159,0.0147,-0.0236,0.0147,-0.0159,-0.0263,0.038,-0.0027,-0.0236,-0.0159,0.0147,-0.0159
56990,-0.0017,-0.0017,-0.0156,-0.0017,-0.0263,-0.0161,0.0468,-0.0237,-0.0237,-0.0263,-0.0234,-0.0263,-0.0017,0.0393,-0.0126,-0.015,-0.015,-0.0234,-0.0263,-0.0017,0.0393,-0.0126,-0.015,-0.015,-0.0234,-0.0156,0.0152,0.0026,-0.0236,-0.0236,-0.0017,0.0393,-0.0126,-0.015,-0.015,-0.0161,0.0468,-0.0237,-0.0237,0.1078,-0.0032,-0.0032,0.0226,0.0226,-0.0263
56994,-0.0171,-0.0263,0.0022,-0.0171,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0171,-0.0205,-0.0263,-0.0263,nan,-0.0263,-0.0171,-0.0263,0.0022,-0.0171,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0205,-0.0205,nan,-0.0205,0.0022,-0.0205,-0.0263,nan,-0.0263,-0.0171,-0.0263,nan,-0.0263,-0.0171,-0.0263,nan,nan,nan,-0.0171,-0.0263,-0.0171
57002,-0.0226,-0.0263,-0.0226,-0.0231,-0.0263,0.0137,-0.0263,-0.0226,0.0542,-0.0226,-0.0263,-0.0126,-0.0226,-0.0062,-0.0226,-0.0263,0.0265,-0.0226,-0.0231,-0.0263,0.0137,-0.0263,-0.0226,0.0542,-0.0126,-0.0226,-0.0062,-0.0226,-0.0263,0.0265,-0.0231,0.0378,-0.0231,-0.0126,0.0848,0.0137,-0.0263,-0.0226,0.0542,0.0137,-0.0062,-0.0171,-0.0226,0.0542,0.0265
57171,-0.0171,-0.0263,0.0022,-0.0171,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0171,-0.0205,-0.0263,-0.0263,nan,-0.0263,-0.0171,-0.0263,0.0022,-0.0171,-0.0171,nan,-0.0171,-0.0263,-0.0171,-0.0205,-0.0205,nan,-0.0205,0.0022,-0.0205,-0.0263,nan,-0.0263,-0.0171,-0.0263,nan,-0.0263,-0.0171,-0.0263,nan,nan,nan,-0.0171,-0.0263,-0.0171
57241,-0.0263,-0.0226,-0.0226,-0.0141,0.0137,-0.0263,-0.0141,-0.0231,-0.0141,-0.0226,-0.0226,-0.0141,0.0137,-0.0263,-0.0141,-0.0231,-0.0141,-0.0263,0.0026,-0.0062,-0.0226,0.0026,-0.0126,0.0026,0.0026,-0.0062,-0.0226,0.0026,-0.0126,0.0026,0.0656,-0.0141,-0.0263,-0.0234,-0.0263,0.0137,0.0656,0.0378,0.0656,-0.0141,-0.0231,-0.0141,-0.0234,-0.0263,-0.0234
57286,0.0026,-0.0234,0.0284,0.0026,0.0026,-0.0027,0.118,0.0026,-0.0141,-0.0126,-0.0219,-0.0263,-0.0263,0.0752,0.0265,-0.0263,-0.0226,0.0068,-0.0126,-0.0126,0.0164,0.0848,-0.0126,-0.0231,-0.0219,-0.0219,0.117,0.0022,-0.0219,-0.0103,-0.0263,0.0752,0.0265,-0.0263,-0.0226,0.0752,0.0265,-0.0263,-0.0226,0.2343,0.0752,0.0421,0.0265,0.0542,-0.0226
57446,-0.0263,-0.0231,-0.0263,-0.0141,-0.0103,-0.0263,-0.0141,-0.0231,-0.0141,-0.0231,-0.0263,-0.0141,-0.0103,-0.0263,-0.0141,-0.0231,-0.0141,-0.0231,-0.0234,0.0068,-0.0231,-0.0234,-0.0263,-0.0234,-0.0141,-0.0103,-0.0263,-0.0141,-0.0231,-0.0141,0.0284,-0.0141,-0.0263,-0.0234,-0.0263,-0.0103,0.0284,0.0068,0.0284,-0.0141,-0.0231,-0.0141,-0.0234,-0.0263,-0.0234
